cell_id,x,y,center_prob,cell_pos_prob,cell_pred
95,309.04675,446.21326,0.40136766,0.13093142,Negative
96,341.0464,444.60736,0.31510016,0.06943988,Negative
97,39.933517,455.2202,0.35418615,0.14470612,Negative
98,156.92313,451.1035,0.31072634,0.123254016,Negative
99,99.86401,458.87833,0.336117,0.11292379,Negative
100,213.37695,461.5406,0.35156125,0.062685825,Negative
101,434.16577,461.5333,0.44222936,0.04552543,Negative
102,226.83012,470.0851,0.2643366,0.08480888,Negative
103,273.99463,466.60712,0.31912926,0.074221805,Negative
104,53.71386,472.8197,0.2999658,0.1411846,Negative
105,147.75493,477.20718,0.20990352,0.13898571,Negative
106,296.47324,478.5294,0.21116114,0.06290203,Negative
107,378.41278,474.33755,0.30584043,0.1733087,Negative
108,468.01923,473.22476,0.26736453,0.09673615,Negative
