cell_id,x,y,center_prob,cell_pos_prob,cell_pred
60,252.40741,234.79218,0.4271537,0.014826005,Negative
61,414.40698,236.63406,0.3149145,0.018976932,Negative
62,107.67062,241.47287,0.29966974,0.03255446,Negative
63,158.37357,247.26042,0.31343314,0.035249993,Negative
64,441.80078,245.96127,0.36612454,0.029030884,Negative
65,249.66922,251.14429,0.4403085,0.033687353,Negative
66,345.82568,254.0264,0.3405369,0.019402893,Negative
67,101.47098,261.0592,0.32709077,0.02198149,Negative
68,267.99756,259.26978,0.21699335,0.017186604,Negative
69,482.5432,258.6214,0.26253834,0.019304961,Negative
70,186.98944,268.2908,0.4364446,0.029000556,Negative
71,222.51653,264.6924,0.3088391,0.020440605,Negative
72,235.81418,264.5916,0.37400258,0.029715192,Negative
73,61.362717,274.952,0.32547706,0.027960898,Negative
74,174.75537,275.57355,0.34622344,0.043079298,Negative
75,258.7507,278.68204,0.26767367,0.036104422,Negative
76,354.99966,278.0582,0.25651753,0.031475488,Negative
77,142.763,285.27936,0.31974348,0.035322614,Negative
78,276.7757,283.50153,0.2644892,0.030230427,Negative
79,366.0226,294.86066,0.26962885,0.021085432,Negative
80,409.5036,288.82123,0.35322258,0.02613596,Negative
81,115.996,302.68356,0.3500146,0.027404537,Negative
82,258.21988,298.8927,0.3546207,0.025877504,Negative
83,277.35995,300.23074,0.33893573,0.030044507,Negative
84,293.7512,303.6456,0.2699503,0.03357811,Negative
85,35.762344,308.65173,0.2905885,0.0353129,Negative
86,172.85837,307.28952,0.25253177,0.04670576,Negative
87,227.07939,318.95114,0.3617145,0.03373345,Negative
88,280.58463,316.35916,0.42662624,0.033761192,Negative
89,44.967094,323.50104,0.23469108,0.025013965,Negative
90,69.0796,320.53586,0.33116975,0.02869581,Negative
91,392.63788,324.01984,0.3244682,0.016324194,Negative
92,117.03387,329.0506,0.33313337,0.020777564,Negative
93,174.36964,331.155,0.35107973,0.029951582,Negative
94,54.492344,343.75473,0.2995893,0.02334708,Negative
95,148.13028,339.4938,0.43349987,0.027034776,Negative
96,261.21164,343.5792,0.262194,0.020755632,Negative
97,77.121895,354.87518,0.33422953,0.03630727,Negative
98,191.2366,353.18176,0.4167007,0.029944075,Negative
99,60.22152,361.36496,0.40411747,0.022418087,Negative
100,97.691956,365.26385,0.31015402,0.020851227,Negative
101,123.52563,366.59805,0.38945314,0.022133863,Negative
102,164.23302,363.41217,0.28920978,0.024303744,Negative
103,141.02888,372.09067,0.39022642,0.024717862,Negative
104,195.80702,370.94293,0.3037585,0.031951766,Negative
105,38.28594,383.18616,0.32491565,0.02828737,Negative
106,100.230385,382.46213,0.2950686,0.028139666,Negative
107,154.31757,380.07266,0.29985538,0.030483536,Negative
108,459.5603,381.0534,0.29166746,0.021006042,Negative
109,139.73067,390.44177,0.30880475,0.023709536,Negative
110,417.76462,387.895,0.44981253,0.021956502,Negative
111,166.56314,395.3809,0.23997986,0.023406377,Negative
112,294.898,396.7718,0.2832144,0.015925251,Negative
113,182.29742,402.61475,0.3235777,0.021273134,Negative
114,235.21266,402.6771,0.29896373,0.012695137,Negative
115,91.71461,411.75772,0.34179792,0.022897258,Negative
116,108.44794,409.20865,0.36729378,0.021277422,Negative
117,147.67807,413.7615,0.3463673,0.018026374,Negative
118,281.24072,420.41718,0.30841094,0.013078673,Negative
119,305.32126,426.34775,0.3051142,0.011236087,Negative
120,465.02963,425.73285,0.3338346,0.0123782335,Negative
121,49.90324,436.85568,0.2173306,0.0154516,Negative
122,139.91298,435.52875,0.3338489,0.0173063,Negative
123,283.04562,436.82922,0.3745682,0.010201921,Negative
124,203.21393,442.46805,0.29638496,0.012198947,Negative
125,262.64618,448.68546,0.34648603,0.012424487,Negative
126,413.4889,449.0411,0.269079,0.008783076,Negative
127,60.759552,462.50674,0.3158806,0.012078278,Negative
128,78.84663,460.38782,0.31060162,0.011331801,Negative
129,99.87681,460.58917,0.39647403,0.016480915,Negative
130,116.93513,456.70468,0.29037058,0.022678168,Negative
131,330.62186,459.09442,0.32914174,0.017855352,Negative
132,146.815,466.9883,0.32157668,0.018533293,Negative
133,50.939117,476.0063,0.227051,0.03056015,Negative
134,98.031784,477.53113,0.24877088,0.016845113,Negative
135,293.94113,478.8195,0.21120025,0.014992521,Negative
