cell_id,x,y,center_prob,cell_pos_prob,cell_pred
35,204.30775,181.81677,0.2712807,0.028015997,Negative
36,347.6709,183.26262,0.2385382,0.025132788,Negative
37,388.9664,183.08012,0.27239713,0.028277948,Negative
38,240.71558,191.22768,0.28834826,0.04176564,Negative
39,452.20963,186.27898,0.30173638,0.037444804,Negative
40,372.34995,199.10884,0.21294999,0.024377946,Negative
41,438.2621,195.58617,0.27722615,0.038651615,Negative
42,50.33318,205.0699,0.22733319,0.019516539,Negative
43,227.1883,202.30022,0.23024003,0.024647929,Negative
44,457.54935,206.27989,0.3290147,0.0535429,Negative
45,477.89505,212.34787,0.17574638,0.040317856,Negative
46,157.37328,227.26315,0.16004221,0.03711661,Negative
47,444.52057,228.50243,0.24692737,0.036257952,Negative
48,470.70572,225.9109,0.31702626,0.035730667,Negative
49,388.58167,235.68735,0.26112837,0.03193707,Negative
50,37.21979,247.16151,0.2452671,0.023161188,Negative
51,310.17242,246.67006,0.25275365,0.02648135,Negative
52,433.31854,246.9349,0.32631108,0.031790003,Negative
53,458.07898,254.0785,0.28475404,0.035942033,Negative
54,365.3177,262.08206,0.22474156,0.030219708,Negative
55,392.95563,260.19238,0.3253173,0.028811123,Negative
56,301.77863,267.2032,0.22514765,0.028281724,Negative
57,419.41446,279.7309,0.31620628,0.025488526,Negative
58,467.71353,277.63596,0.27968505,0.025587596,Negative
59,117.260635,284.68018,0.17599462,0.020109314,Negative
60,277.5818,285.85062,0.26244822,0.01989141,Negative
61,340.8677,293.00235,0.23818116,0.024447957,Negative
62,365.80112,293.71176,0.23076072,0.030860098,Negative
63,415.11267,298.39117,0.29741484,0.031816654,Negative
64,467.0819,300.16458,0.31896248,0.04316478,Negative
65,365.18323,316.82724,0.23014432,0.03403588,Negative
66,388.44467,318.7651,0.3272073,0.030649543,Negative
67,433.8369,315.9153,0.30473867,0.03475752,Negative
68,85.04938,321.94305,0.21203986,0.022600638,Negative
69,190.38574,325.26935,0.19962619,0.021225918,Negative
70,272.9,322.78012,0.24297395,0.023431426,Negative
71,421.6069,332.72363,0.3206143,0.027503837,Negative
72,452.28815,333.16592,0.2564528,0.034542125,Negative
73,470.95804,333.11255,0.28743327,0.08321564,Negative
74,347.70197,338.99554,0.23103078,0.03650989,Negative
75,250.83632,349.59406,0.27804187,0.044731833,Negative
76,449.7958,356.12152,0.3399782,0.0452163,Negative
77,326.39233,363.34833,0.24474198,0.039327603,Negative
78,381.55908,361.50378,0.34815538,0.03469419,Negative
79,412.2203,361.61612,0.30927393,0.0317142,Negative
80,467.75226,360.87616,0.3352606,0.033798452,Negative
81,355.81064,368.8661,0.3513705,0.031253833,Negative
82,276.59125,383.02136,0.19778046,0.031498544,Negative
83,385.6334,377.1074,0.30710432,0.03916705,Negative
84,406.59415,380.85516,0.28632802,0.033475805,Negative
85,453.663,377.8448,0.29110393,0.045598798,Negative
86,473.80444,383.54135,0.31236902,0.070158005,Negative
87,234.89265,386.136,0.24378027,0.04760981,Negative
88,332.69818,390.41068,0.25721827,0.042424116,Negative
89,66.21991,394.58383,0.24831092,0.038021598,Negative
90,372.02142,396.40735,0.27124414,0.036029622,Negative
91,433.84616,392.35428,0.31855717,0.030414885,Negative
92,292.7031,401.39062,0.25543734,0.01988419,Negative
93,413.29587,405.87265,0.3070335,0.02186643,Negative
94,212.97838,409.20023,0.20915863,0.025113966,Negative
95,318.21872,414.74237,0.26898405,0.026522662,Negative
96,460.88074,409.89844,0.27117646,0.03199749,Negative
97,368.81696,419.241,0.28418723,0.037077494,Negative
98,299.70816,430.36374,0.23806588,0.025447031,Negative
99,400.6378,426.15988,0.37067276,0.029638037,Negative
100,418.35828,427.68164,0.29365668,0.029401397,Negative
101,434.2412,426.23853,0.284263,0.024953246,Negative
102,385.56686,438.40524,0.330644,0.021802472,Negative
103,471.90454,437.4424,0.32280296,0.037537508,Negative
104,419.13803,445.6513,0.30813706,0.034781396,Negative
105,141.39717,451.6822,0.18036081,0.032270566,Negative
106,281.08105,452.52438,0.26946664,0.028370293,Negative
107,354.39594,453.82565,0.28785637,0.02824683,Negative
108,402.30957,451.03058,0.32049438,0.02385407,Negative
109,446.13342,454.31973,0.33205977,0.029943997,Negative
110,339.51257,462.89655,0.32712206,0.026715524,Negative
111,305.75943,469.1042,0.2865076,0.020893106,Negative
112,394.1223,465.0188,0.36111698,0.029071052,Negative
113,426.13943,469.51492,0.26038143,0.03354632,Negative
114,468.04404,475.4151,0.25467113,0.039473377,Negative
