cell_id,x,y,center_prob,cell_pos_prob,cell_pred
51,260.28726,225.92123,0.25041732,0.023109885,Negative
52,329.9828,226.25676,0.3004967,0.025904773,Negative
53,115.18352,236.04938,0.3494539,0.03910081,Negative
54,280.59564,234.88263,0.31323364,0.029514143,Negative
55,101.58755,245.22658,0.3909543,0.046320044,Negative
56,302.18552,246.19374,0.23442136,0.028546354,Negative
57,336.9158,243.85573,0.26657057,0.020576581,Negative
58,80.9485,251.09027,0.35576114,0.02187916,Negative
59,115.83512,251.60527,0.3119431,0.023528168,Negative
60,193.36435,262.5943,0.27007473,0.019092388,Negative
61,234.43881,258.22223,0.35581258,0.02264148,Negative
62,317.40558,257.63727,0.23340102,0.03936629,Negative
63,477.85303,256.79688,0.21079293,0.04038407,Negative
64,102.81654,271.20407,0.33766243,0.040801518,Negative
65,132.1897,278.36707,0.31020916,0.033675417,Negative
66,175.39581,278.67184,0.29382196,0.030023208,Negative
67,362.99478,275.7136,0.2573997,0.042557888,Negative
68,157.64893,285.28857,0.20608987,0.0249786,Negative
69,214.90085,287.7116,0.25731844,0.021251071,Negative
70,315.90558,286.4289,0.23355584,0.020838398,Negative
71,109.034485,294.34665,0.36401844,0.022755226,Negative
72,186.33522,297.9971,0.32132354,0.028913077,Negative
73,220.15959,307.41147,0.32620114,0.030851642,Negative
74,243.43668,318.06094,0.2909221,0.039869387,Negative
75,300.1991,316.26996,0.28436264,0.048570793,Negative
76,350.31213,313.0991,0.27525112,0.039149188,Negative
77,81.488075,333.07025,0.41189557,0.04772222,Negative
78,115.63101,329.73154,0.32896906,0.04813675,Negative
79,424.43286,331.61877,0.23695889,0.03866264,Negative
80,70.80065,340.22385,0.350633,0.033598654,Negative
81,158.85623,337.62186,0.25133494,0.03356034,Negative
82,349.1223,341.6682,0.21776578,0.043459512,Negative
83,118.14345,347.33765,0.29116082,0.03215076,Negative
84,269.74258,345.49014,0.3039417,0.043787856,Negative
85,326.09875,349.00952,0.28216162,0.044415306,Negative
86,46.382275,356.1522,0.32290527,0.034456886,Negative
87,67.31615,356.36295,0.3787972,0.049479313,Negative
88,91.30423,357.3177,0.2754191,0.029281104,Negative
89,145.31512,357.6853,0.24614778,0.041288916,Negative
90,27.21811,361.06958,0.33433312,0.017191011,Negative
91,42.60066,371.5699,0.37783325,0.019298399,Negative
92,68.85318,371.25183,0.36404568,0.01987985,Negative
93,52.545742,388.53317,0.38238773,0.020853719,Negative
94,180.32693,386.4574,0.28678003,0.02797268,Negative
95,65.18346,396.5751,0.35518926,0.027797233,Negative
96,299.95587,393.76086,0.22495599,0.03458886,Negative
97,318.78372,395.84457,0.26990244,0.03276763,Negative
98,222.87845,404.05048,0.2793823,0.034228582,Negative
99,282.93842,405.3088,0.3059854,0.02738654,Negative
100,350.5626,406.69632,0.24142963,0.029358035,Negative
101,61.56262,413.4411,0.3273941,0.022370234,Negative
102,93.57014,412.51074,0.35965848,0.023316415,Negative
103,121.74776,409.46606,0.3439108,0.040303808,Negative
104,170.18085,410.18408,0.32654533,0.030486898,Negative
105,44.2863,416.45593,0.35520178,0.033381205,Negative
106,76.05859,421.25342,0.34021106,0.03417891,Negative
107,137.75615,418.86444,0.4095892,0.042639054,Negative
108,258.10587,420.6217,0.2736901,0.024178922,Negative
109,101.21661,430.78445,0.2916682,0.022391237,Negative
110,121.66176,427.89813,0.32186678,0.036708035,Negative
111,285.77994,427.48468,0.27013457,0.027135545,Negative
112,350.6602,430.37903,0.27228555,0.029732851,Negative
113,301.7955,434.91452,0.23669323,0.03633965,Negative
114,51.35083,446.0355,0.3623314,0.029916951,Negative
115,68.13729,449.21082,0.30704695,0.021664923,Negative
116,86.570465,450.43466,0.2792789,0.022439856,Negative
117,129.45244,452.8118,0.34069318,0.016671833,Negative
118,227.56743,448.9126,0.2565774,0.016670799,Negative
119,256.96313,455.10895,0.28350654,0.015970696,Negative
120,291.32278,452.46335,0.23577681,0.017546698,Negative
121,345.24774,450.04642,0.320487,0.020666376,Negative
122,363.6989,449.0666,0.3371401,0.014738649,Negative
123,44.272972,460.97363,0.31763873,0.016202446,Negative
124,66.154495,469.29752,0.3304561,0.014184816,Negative
125,83.571045,467.52795,0.34638917,0.014652891,Negative
126,101.94184,467.6529,0.26104695,0.013161454,Negative
127,136.47298,467.5413,0.3262082,0.016926145,Negative
128,283.83658,468.03067,0.29795954,0.013094975,Negative
129,355.1233,465.73383,0.33739004,0.017833097,Negative
130,388.39603,471.4847,0.278443,0.020898636,Negative
131,113.24629,482.07465,0.29602888,0.03253095,Negative
