cell_id,x,y,center_prob,cell_pos_prob,cell_pred
69,354.56808,283.6569,0.22617145,0.032363106,Negative
70,420.0363,282.2071,0.28340065,0.037071,Negative
71,188.98282,293.63806,0.2453972,0.030420294,Negative
72,278.7283,292.45325,0.21471024,0.045509305,Negative
73,339.72223,291.15405,0.29712957,0.043043606,Negative
74,378.25446,294.5116,0.28981388,0.064914405,Negative
75,42.593414,301.96814,0.291395,0.07853936,Negative
76,99.18814,302.3341,0.3367092,0.04791982,Negative
77,332.7744,306.75485,0.34294766,0.06580701,Negative
78,316.36237,315.795,0.31897283,0.0689531,Negative
79,153.45003,326.13272,0.32550716,0.050611746,Negative
80,378.48346,321.49976,0.24149032,0.052017033,Negative
81,453.0344,324.28888,0.16454123,0.05911673,Negative
82,137.28516,332.52783,0.27105057,0.044231746,Negative
83,311.7752,331.72336,0.25857708,0.058481917,Negative
84,153.3764,349.4167,0.2629502,0.05223748,Negative
85,106.881805,355.4176,0.27637047,0.04697483,Negative
86,228.8348,357.0711,0.18404281,0.10771722,Negative
87,259.93307,358.3344,0.22588418,0.08102717,Negative
88,300.55762,354.87335,0.24356219,0.056961097,Negative
89,90.17574,361.35703,0.32726252,0.06664417,Negative
90,338.22714,366.10828,0.30798745,0.037240293,Negative
91,133.13312,374.43192,0.2347609,0.04020863,Negative
92,43.32212,379.76743,0.23888785,0.028614214,Negative
93,309.79413,377.66196,0.25042602,0.033977795,Negative
94,356.15622,380.97128,0.2658026,0.04712591,Negative
95,384.91086,378.07098,0.30691946,0.049566362,Negative
96,406.1424,377.10022,0.27187756,0.0845809,Negative
97,446.74448,378.6058,0.25816295,0.047318496,Negative
98,92.82909,387.4672,0.27804187,0.037353534,Negative
99,267.7431,388.67905,0.20935255,0.039036404,Negative
100,110.753,398.64774,0.30405912,0.02917411,Negative
101,313.8479,395.37784,0.3731911,0.03629431,Negative
102,459.76566,395.59796,0.27125025,0.044808373,Negative
103,134.07668,404.61594,0.22661993,0.04180138,Negative
104,236.86874,403.21356,0.341722,0.05050108,Negative
105,341.6995,404.5142,0.24410997,0.05031314,Negative
106,306.74423,408.99652,0.31822702,0.05970466,Negative
107,327.33478,413.82434,0.2550407,0.04400919,Negative
108,443.51892,412.34778,0.2841381,0.047226008,Negative
109,118.04867,422.50616,0.25784597,0.046278797,Negative
110,168.5568,421.56052,0.23800693,0.03972327,Negative
111,205.86421,418.62592,0.23927495,0.038521107,Negative
112,222.2895,422.20044,0.24518283,0.038496487,Negative
113,341.5868,423.36606,0.2427497,0.04799507,Negative
114,75.44145,426.35605,0.28404617,0.030799447,Negative
115,185.27127,429.93427,0.2998865,0.033532042,Negative
116,271.72412,428.76282,0.25046217,0.028785115,Negative
117,54.050915,433.48288,0.23893727,0.021760674,Negative
118,298.77744,433.19833,0.3130609,0.02163817,Negative
119,159.2532,444.3397,0.24496858,0.023167564,Negative
120,177.81146,444.31192,0.27363926,0.025727212,Negative
121,222.05959,442.3996,0.3100505,0.028052015,Negative
122,324.1123,441.1899,0.3014534,0.02110533,Negative
123,438.89404,441.34515,0.24650566,0.0380366,Negative
124,138.1064,454.6362,0.27962783,0.02243512,Negative
125,309.24454,454.24167,0.34305337,0.01637205,Negative
126,156.94586,462.4894,0.22444297,0.017622938,Negative
127,426.20633,462.07324,0.23038389,0.016281042,Negative
128,195.60788,469.65765,0.2284548,0.016095608,Negative
