cell_id,x,y,center_prob,cell_pos_prob,cell_pred
36,110.43883,137.84727,0.22582233,0.024862772,Negative
37,226.54776,136.71683,0.29556316,0.025641723,Negative
38,266.72867,137.31561,0.30505478,0.028262699,Negative
39,299.2056,141.26399,0.31147626,0.02580219,Negative
40,41.22246,148.08418,0.26610804,0.03116429,Negative
41,455.16513,148.30624,0.37619922,0.023693347,Negative
42,422.31882,154.30182,0.3027948,0.022414463,Negative
43,249.27347,162.9285,0.33060208,0.018825628,Negative
44,281.81067,161.26578,0.3194175,0.024497658,Negative
45,443.59552,167.29039,0.3093585,0.035286635,Negative
46,326.2907,172.12758,0.26727656,0.03200418,Negative
47,427.1837,171.20163,0.21812624,0.034625243,Negative
48,477.04617,170.51176,0.23290762,0.02395586,Negative
49,186.82751,183.44167,0.24026385,0.026193524,Negative
50,356.32986,182.78592,0.3605839,0.033701435,Negative
51,299.7088,185.19312,0.2956446,0.026159039,Negative
52,329.00452,195.97888,0.28936747,0.03686034,Negative
53,277.53094,206.23119,0.26732153,0.025091229,Negative
54,372.3347,205.34908,0.32055637,0.03007496,Negative
55,476.35608,201.00249,0.2617666,0.039583657,Negative
56,317.2179,211.25119,0.29122466,0.031623427,Negative
57,338.15582,212.68097,0.28401643,0.024674108,Negative
58,353.18103,209.34213,0.31027544,0.01845811,Negative
59,402.24734,209.25696,0.29825974,0.01995548,Negative
60,297.40756,217.81947,0.32977748,0.018621493,Negative
61,376.9065,221.25162,0.34852424,0.021922993,Negative
62,433.3392,217.13713,0.35268897,0.02704045,Negative
63,479.20096,218.97469,0.16008379,0.02903362,Negative
64,42.241276,226.733,0.22202958,0.034681696,Negative
65,259.7412,225.74294,0.28326166,0.03334833,Negative
66,356.23102,229.09268,0.2489323,0.0289252,Negative
67,394.56055,227.91684,0.32370326,0.021983514,Negative
68,235.2155,235.95094,0.24850993,0.021196231,Negative
69,329.59235,233.20863,0.3170738,0.020072412,Negative
70,370.8121,234.45488,0.2902602,0.02198982,Negative
71,280.59885,245.2021,0.27199027,0.019275144,Negative
72,399.44522,242.6184,0.29475722,0.025322242,Negative
73,420.42093,245.69038,0.24345635,0.030882217,Negative
74,453.22333,241.98279,0.20961803,0.036108322,Negative
75,257.4779,251.81943,0.26352847,0.046091784,Negative
76,375.41678,252.07307,0.2540593,0.05072022,Negative
77,139.08412,262.0989,0.24091433,0.044523485,Negative
78,209.84087,267.30634,0.23733063,0.036424257,Negative
79,322.83667,271.20917,0.27593565,0.034029953,Negative
80,348.58908,264.6144,0.26824373,0.030517885,Negative
81,470.3001,265.5189,0.22386093,0.028315222,Negative
82,394.03607,273.87805,0.3151317,0.029965105,Negative
83,419.3294,272.50064,0.31793556,0.033630773,Negative
84,86.25392,293.6832,0.22118467,0.035582837,Negative
85,337.9559,290.94733,0.3128513,0.02893064,Negative
86,377.37262,289.06818,0.37226978,0.03299446,Negative
87,452.47882,294.62018,0.3005027,0.047944374,Negative
88,298.29776,298.5032,0.25134715,0.034426354,Negative
89,321.97668,298.64777,0.31050903,0.03088945,Negative
90,414.5475,302.41537,0.2892,0.023468083,Negative
91,220.89966,306.5574,0.20106104,0.023949953,Negative
92,477.2695,310.24106,0.25635836,0.021243758,Negative
93,434.68878,315.68323,0.2587325,0.019803945,Negative
94,244.55103,326.40933,0.21187752,0.023137396,Negative
95,357.91443,323.95996,0.21070325,0.025596572,Negative
96,385.95157,330.23215,0.24156436,0.028735347,Negative
97,457.28973,331.94104,0.3269335,0.03760019,Negative
98,421.88797,343.2836,0.24021518,0.028662473,Negative
99,449.79266,347.00104,0.32826415,0.023371827,Negative
100,477.31223,347.6744,0.23168902,0.01619901,Negative
101,373.30487,358.15405,0.2515798,0.023470836,Negative
102,397.9381,355.9712,0.22479938,0.0232722,Negative
103,307.10165,367.6179,0.2536138,0.030462151,Negative
104,458.53833,364.9367,0.29390866,0.027206039,Negative
105,402.74097,374.90527,0.24365725,0.027403465,Negative
106,385.57748,377.13913,0.2710025,0.024639722,Negative
107,423.10352,380.98657,0.23051907,0.025073936,Negative
108,332.61108,387.1177,0.19903727,0.028940279,Negative
109,435.3939,403.40405,0.2484393,0.022206472,Negative
110,461.97104,402.48862,0.25156006,0.024647288,Negative
111,94.03674,411.84503,0.21511655,0.026134655,Negative
112,353.64557,409.98212,0.24506208,0.02490839,Negative
113,476.4784,420.16708,0.19007078,0.016881619,Negative
114,53.998947,427.22513,0.25631404,0.026594521,Negative
115,426.9737,425.06586,0.2661044,0.02056479,Negative
116,457.4656,427.16058,0.32356736,0.017241169,Negative
117,385.65424,439.30295,0.27449477,0.018661113,Negative
118,339.84442,452.21988,0.21522632,0.01773659,Negative
119,388.18567,468.16116,0.21885155,0.017848738,Negative
