cell_id,x,y,center_prob,cell_pos_prob,cell_pred
45,62.43835,225.78537,0.29953334,0.07433185,Negative
46,121.21696,228.98407,0.24690545,0.079696745,Negative
47,185.22815,229.61293,0.2759513,0.056538586,Negative
48,326.25037,228.73924,0.2845926,0.08786269,Negative
49,441.34283,229.6832,0.2621831,0.057990663,Negative
50,99.207954,245.0532,0.25466636,0.05497824,Negative
51,353.95392,241.88138,0.33017966,0.056924812,Negative
52,417.9958,247.16829,0.28626427,0.06028931,Negative
53,466.25906,250.78148,0.30024207,0.07179551,Negative
54,114.64444,257.61078,0.27677837,0.073359475,Negative
55,171.2755,262.70395,0.25218514,0.06630215,Negative
56,44.12686,265.6073,0.22750202,0.05386647,Negative
57,297.18033,269.1647,0.25073048,0.05383372,Negative
58,454.28424,269.69193,0.242701,0.06049328,Negative
59,68.72194,278.70407,0.19305135,0.03775724,Negative
60,110.317474,277.95157,0.2599767,0.039182987,Negative
61,421.56653,277.86902,0.3570577,0.034940064,Negative
62,157.41835,286.23553,0.22520754,0.055553336,Negative
63,41.202564,294.92755,0.30518624,0.09082863,Negative
64,92.5645,290.943,0.22928222,0.063729435,Negative
65,63.69436,300.48227,0.30787766,0.08095888,Negative
66,411.3182,302.9952,0.30845118,0.06779324,Negative
67,145.54695,308.30685,0.2915053,0.06708065,Negative
68,180.1415,310.80173,0.26245177,0.049724683,Negative
69,299.4922,306.10452,0.28987625,0.042390577,Negative
70,397.26126,307.33298,0.23274367,0.03658153,Negative
71,476.88644,311.26773,0.24042761,0.03519562,Negative
72,438.2685,319.38705,0.24178681,0.05512476,Negative
73,93.912056,322.9535,0.20132317,0.06060472,Negative
74,129.83733,325.58267,0.2788166,0.085282214,Negative
75,204.63531,323.58035,0.24329078,0.10934791,Negative
76,365.9596,323.5399,0.26056427,0.07877015,Negative
77,458.465,322.90692,0.3350154,0.06263165,Negative
78,60.80922,332.04398,0.20666209,0.06338597,Negative
79,165.41557,335.0821,0.18194585,0.056963474,Negative
80,405.98825,333.2513,0.2584937,0.055636056,Negative
81,447.52457,342.1064,0.33359227,0.063304804,Negative
82,61.360767,351.27194,0.21772657,0.05842013,Negative
83,92.17419,349.13248,0.30896583,0.07549736,Negative
84,141.70157,345.1077,0.2624686,0.07206288,Negative
85,169.68317,358.8599,0.32123572,0.11328045,Negative
86,418.50714,356.81665,0.33947548,0.080584124,Negative
87,47.232697,365.14328,0.22074495,0.09039018,Negative
88,78.9147,364.56015,0.35184708,0.10061568,Negative
89,104.60449,365.2442,0.26444313,0.10444809,Negative
90,374.1043,365.7938,0.23115963,0.06813268,Negative
91,420.48465,372.41354,0.30722257,0.054735143,Negative
92,446.74023,373.64966,0.29280612,0.039414346,Negative
93,391.29196,381.43137,0.31671205,0.045341145,Negative
94,81.82109,387.73764,0.31237206,0.04666984,Negative
95,245.59766,387.1522,0.20117506,0.048109893,Negative
96,124.74258,395.6673,0.2631443,0.069397435,Negative
97,142.26442,397.9518,0.19400804,0.078159615,Negative
98,171.62712,398.1713,0.28282568,0.053695228,Negative
99,390.4354,397.08063,0.32918477,0.05234754,Negative
100,426.97864,393.74182,0.28841928,0.041091837,Negative
101,78.212425,401.07675,0.28534782,0.037775632,Negative
102,59.4466,412.7562,0.25426993,0.043703023,Negative
103,120.27234,421.1717,0.23587106,0.06130768,Negative
104,157.68031,417.67896,0.27440602,0.056723833,Negative
105,69.516815,433.90768,0.25081837,0.06393731,Negative
106,414.63406,434.0496,0.27417827,0.07227335,Negative
107,460.02875,442.09442,0.28607664,0.05043415,Negative
108,110.51912,454.7994,0.18286589,0.049933802,Negative
109,41.106564,458.75464,0.24407823,0.039188173,Negative
110,105.15974,476.75217,0.22910704,0.031312097,Negative
