cell_id,x,y,center_prob,cell_pos_prob,cell_pred
82,34.857277,379.47696,0.30366448,0.04168572,Negative
83,90.95421,380.03992,0.25700265,0.03219953,Negative
84,157.03476,378.9142,0.32131457,0.089386344,Negative
85,63.17009,390.7672,0.19421762,0.054500755,Negative
86,110.207504,386.2357,0.22277929,0.054742936,Negative
87,305.23914,389.81244,0.3142962,0.06715638,Negative
88,141.8334,396.628,0.2957688,0.055638447,Negative
89,402.68643,399.2726,0.33721247,0.04924708,Negative
90,115.99161,407.09366,0.29535374,0.056550562,Negative
91,218.27115,404.24277,0.3633282,0.027369857,Negative
92,74.61222,411.35834,0.28220722,0.0219252,Negative
93,196.17024,412.716,0.3621156,0.054784186,Negative
94,434.1475,421.92422,0.34170964,0.037951272,Negative
95,192.92502,427.1335,0.3664095,0.06399339,Negative
96,217.79123,435.59103,0.2794435,0.07228486,Negative
97,172.71446,445.3939,0.2768701,0.03305808,Negative
98,84.576965,454.72675,0.2512748,0.03239373,Negative
99,114.982864,452.81876,0.21313655,0.038573075,Negative
100,149.57954,452.17447,0.30947885,0.034600813,Negative
101,323.77386,453.0694,0.24317308,0.029814648,Negative
102,53.76137,457.02313,0.24253346,0.036730092,Negative
103,198.0709,460.01773,0.2541458,0.034981895,Negative
104,342.7836,460.9136,0.32100418,0.05383319,Negative
105,100.218735,470.82764,0.22319722,0.086517714,Negative
106,181.75478,468.661,0.23799711,0.03346168,Negative
107,282.52957,478.46362,0.14318217,0.018582555,Negative
