cell_id,x,y,center_prob,cell_pos_prob,cell_pred
93,185.35486,417.1735,0.32058063,0.034178097,Negative
94,377.54852,418.28952,0.3081734,0.03432985,Negative
95,105.15425,427.11383,0.3693765,0.055493247,Negative
96,81.91693,433.7299,0.34298578,0.049597304,Negative
97,131.1433,434.23907,0.31812048,0.0571891,Negative
98,160.70609,438.21964,0.2505718,0.0441792,Negative
99,435.28836,444.72922,0.25467983,0.050876968,Negative
100,131.1186,451.15656,0.32365093,0.04600897,Negative
101,152.87846,454.23645,0.26413387,0.04818791,Negative
102,346.9747,449.8449,0.32983196,0.031769034,Negative
103,373.8898,453.09775,0.27821848,0.050788734,Negative
104,470.6646,458.25558,0.27167517,0.042984348,Negative
105,67.036415,471.2181,0.21340112,0.04739485,Negative
106,149.37675,467.4666,0.24211732,0.053978927,Negative
107,306.19617,469.89377,0.25723025,0.04791248,Negative
108,439.37677,468.1929,0.33191898,0.047221486,Negative
109,215.03432,474.12225,0.26968995,0.025565494,Negative
110,277.79813,478.65308,0.24442902,0.02233325,Negative
111,323.76804,478.66806,0.2224529,0.027214874,Negative
